location_id,neighbourhood_group,neighbourhood,latitude,longitude
38153,Brooklyn,Crown Heights,40.67536,-73.94237
38154,Brooklyn,Greenpoint,40.7227,-73.93691
38155,Manhattan,Murray Hill,40.74957,-73.97683
38156,Manhattan,East Harlem,40.80909,-73.93726
38157,Manhattan,Murray Hill,40.74839,-73.97556
38158,Manhattan,Harlem,40.82982,-73.94661
38159,Manhattan,Washington Heights,40.8375,-73.94182
38160,Manhattan,Nolita,40.72154,-73.99727
38161,Brooklyn,Bushwick,40.69412,-73.9062
38162,Manhattan,Chelsea,40.74079,-74.00383
38163,Brooklyn,Fort Greene,40.688,-73.97185
38164,Manhattan,Financial District,40.70636,-74.0096
38165,Queens,St. Albans,40.68739,-73.76598
38166,Brooklyn,Williamsburg,40.70795,-73.94307
38167,Manhattan,Harlem,40.81112,-73.94289
38168,Manhattan,Nolita,40.72249,-73.99406
38169,Queens,Douglaston,40.75466,-73.72924
38170,Manhattan,Hell's Kitchen,40.76481,-73.9922
38171,Bronx,Claremont Village,40.83499,-73.91003
38172,Brooklyn,East Flatbush,40.65867,-73.92953
38173,Brooklyn,Bedford-Stuyvesant,40.6877,-73.93146
38174,Manhattan,Washington Heights,40.83815,-73.94385
38175,Brooklyn,Bedford-Stuyvesant,40.68765,-73.93208
38176,Manhattan,Hell's Kitchen,40.76207,-73.98935
38177,Manhattan,Hell's Kitchen,40.76802,-73.9906
38178,Queens,Ditmars Steinway,40.77269,-73.90626
38179,Manhattan,East Harlem,40.78721,-73.94131
38180,Brooklyn,East Flatbush,40.64574,-73.94675
38181,Brooklyn,Clinton Hill,40.69205,-73.96646
38182,Queens,Astoria,40.75978,-73.91748
38183,Brooklyn,Bedford-Stuyvesant,40.69176,-73.95396
38184,Manhattan,Midtown,40.75876,-73.96153
38185,Brooklyn,Sheepshead Bay,40.59099,-73.94856
38186,Manhattan,Chelsea,40.74172,-73.99937
38187,Manhattan,Midtown,40.75199,-73.9725
38188,Manhattan,NoHo,40.72746,-73.99288
38189,Manhattan,Upper West Side,40.77848,-73.97996
38190,Manhattan,Chelsea,40.74337,-73.99423
38191,Manhattan,Harlem,40.80348,-73.95775
38192,Manhattan,Financial District,40.70428,-74.00707
38193,Manhattan,Flatiron District,40.7443,-73.99056
38194,Manhattan,Harlem,40.82293,-73.93958
38195,Brooklyn,Sunset Park,40.64564,-74.01867
38196,Brooklyn,Williamsburg,40.71361,-73.95703
38197,Manhattan,East Village,40.72724,-73.97601
38198,Manhattan,Harlem,40.80289,-73.95813
38199,Brooklyn,Bushwick,40.69499,-73.90994
38200,Manhattan,Gramercy,40.73652,-73.98618
38201,Manhattan,Harlem,40.80521,-73.95592
38202,Brooklyn,Bedford-Stuyvesant,40.68633,-73.92728
38203,Manhattan,Harlem,40.80447,-73.95589
38204,Manhattan,Nolita,40.72224,-73.99675
38205,Brooklyn,Navy Yard,40.70159,-73.9801
38206,Brooklyn,Bushwick,40.70131,-73.93039
38207,Brooklyn,Bushwick,40.69968,-73.93588
38208,Brooklyn,Flatbush,40.64308,-73.96508
38209,Manhattan,Two Bridges,40.71261,-73.99475
38210,Brooklyn,Bedford-Stuyvesant,40.69107,-73.95597
38211,Brooklyn,Fort Greene,40.68412,-73.96951
38212,Manhattan,Greenwich Village,40.73313,-73.99692
38213,Brooklyn,Park Slope,40.67958,-73.97816
38214,Manhattan,East Village,40.72829,-73.98452
38215,Brooklyn,Clinton Hill,40.68658,-73.96752
38216,Bronx,Concourse,40.83488,-73.91988
38217,Brooklyn,Flatbush,40.6478,-73.96091
38218,Bronx,Port Morris,40.80747,-73.92766
38219,Manhattan,Chinatown,40.71629,-73.98975
38220,Manhattan,East Village,40.73298,-73.98768
38221,Manhattan,Washington Heights,40.84216,-73.94227
38222,Queens,Rego Park,40.72276,-73.85683
38223,Brooklyn,Greenpoint,40.72305,-73.94576
38224,Manhattan,Washington Heights,40.84241,-73.94264
38225,Brooklyn,East Flatbush,40.66093,-73.93893
38226,Manhattan,Washington Heights,40.85042,-73.93649
38227,Manhattan,West Village,40.73181,-74.00606
38228,Manhattan,West Village,40.73389,-74.00646
38229,Brooklyn,Bensonhurst,40.61072,-73.98533
38230,Manhattan,Upper East Side,40.77066,-73.94993
38231,Manhattan,Harlem,40.82894,-73.94568
38232,Brooklyn,Williamsburg,40.71876,-73.94436
38233,Brooklyn,Williamsburg,40.71134,-73.96059
38234,Brooklyn,Bushwick,40.69631,-73.92944
38235,Manhattan,East Village,40.72141,-73.98111
38236,Brooklyn,East Flatbush,40.64874,-73.94467
38237,Manhattan,Financial District,40.70816,-74.0084
38238,Manhattan,Midtown,40.75886,-73.96374
38239,Manhattan,Upper East Side,40.7843,-73.95745
38240,Manhattan,East Harlem,40.78572,-73.94468
38241,Queens,Flushing,40.73941,-73.82099
38242,Manhattan,Upper East Side,40.76044,-73.96097
38243,Manhattan,Hell's Kitchen,40.75606,-73.99662
38244,Queens,Astoria,40.76171,-73.91725
38245,Manhattan,Hell's Kitchen,40.75491,-73.99644
38246,Manhattan,Hell's Kitchen,40.7552,-73.99672
38247,Manhattan,Hell's Kitchen,40.75652,-73.99826
38248,Queens,Woodside,40.74041,-73.89029
38249,Brooklyn,Bedford-Stuyvesant,40.69338,-73.94328
38250,Manhattan,Lower East Side,40.71501,-73.98478
38251,Brooklyn,Gowanus,40.66838,-73.99325
38252,Queens,South Ozone Park,40.68048,-73.8125
38253,Manhattan,Lower East Side,40.71284,-73.98861
38254,Brooklyn,Flatbush,40.64489,-73.96363
38255,Brooklyn,Fort Greene,40.68665,-73.97183
38256,Queens,Ridgewood,40.70673,-73.90071
38257,Brooklyn,Bedford-Stuyvesant,40.68504,-73.91699
38258,Brooklyn,Gowanus,40.68234,-73.98129
38259,Brooklyn,Bushwick,40.68513,-73.91385
38260,Brooklyn,Greenpoint,40.73128,-73.95439
38261,Manhattan,Midtown,40.75172,-73.97191
38262,Manhattan,Upper West Side,40.7723,-73.99363
38263,Brooklyn,Dyker Heights,40.62877,-74.00918
38264,Manhattan,Lower East Side,40.71983,-73.98686
38265,Manhattan,Upper West Side,40.79396,-73.96311
38266,Manhattan,East Village,40.72828,-73.98823
38267,Manhattan,East Village,40.73031,-73.98666
38268,Manhattan,Harlem,40.81533,-73.95733
38269,Manhattan,West Village,40.73045,-74.00266
38270,Manhattan,Financial District,40.70637,-74.00645
38271,Manhattan,Financial District,40.70771,-74.00641
38272,Manhattan,Chelsea,40.74057,-73.99908
38273,Manhattan,Upper East Side,40.7719,-73.95521
38274,Manhattan,Hell's Kitchen,40.76186,-73.99737
38275,Manhattan,Upper West Side,40.79757,-73.96065
38276,Brooklyn,Bedford-Stuyvesant,40.68589,-73.94236
38277,Brooklyn,Williamsburg,40.7107,-73.95846
38278,Manhattan,Upper East Side,40.77553,-73.95507
38279,Brooklyn,Crown Heights,40.66436,-73.95275
38280,Brooklyn,Bedford-Stuyvesant,40.68377,-73.95804
38281,Brooklyn,Williamsburg,40.70316,-73.94914
38282,Queens,Ditmars Steinway,40.77568,-73.90303
38283,Manhattan,Upper West Side,40.79535,-73.9641
38284,Manhattan,Little Italy,40.71781,-73.99783
38285,Queens,Jackson Heights,40.74848,-73.89149
38286,Manhattan,Hell's Kitchen,40.76383,-73.98979
38287,Manhattan,Midtown,40.75252,-73.96667
38288,Manhattan,Midtown,40.75436,-73.9671
38289,Manhattan,Midtown,40.75363,-73.96648
38290,Manhattan,Midtown,40.754,-73.96531
38291,Manhattan,Midtown,40.75381,-73.96724
38292,Manhattan,Midtown,40.75404,-73.9671
38293,Manhattan,Midtown,40.75385,-73.96536
38294,Manhattan,Midtown,40.75276,-73.96582
38295,Manhattan,Midtown,40.75408,-73.96568
38296,Manhattan,Midtown,40.75439,-73.96647
38297,Manhattan,Midtown,40.75232,-73.96696
38298,Manhattan,Midtown,40.75371,-73.96515
38299,Manhattan,Midtown,40.75271,-73.96575
38300,Manhattan,Midtown,40.75376,-73.96644
38301,Manhattan,Midtown,40.75447,-73.96573
38302,Manhattan,Midtown,40.75439,-73.96648
38303,Manhattan,Midtown,40.75373,-73.96536
38304,Manhattan,Midtown,40.75443,-73.96594
38305,Manhattan,Midtown,40.75402,-73.96724
38306,Manhattan,Midtown,40.75385,-73.96573
38307,Manhattan,Midtown,40.75428,-73.96566
38308,Manhattan,Midtown,40.7538,-73.96564
38309,Manhattan,Midtown,40.75271,-73.96638
38310,Manhattan,Midtown,40.75264,-73.96543
38311,Manhattan,Midtown,40.75459,-73.96566
38312,Manhattan,Midtown,40.75403,-73.96714
38313,Queens,Ditmars Steinway,40.7747,-73.90115
38314,Brooklyn,Crown Heights,40.66433,-73.93383
38315,Queens,Flushing,40.75982,-73.80629
38316,Manhattan,Lower East Side,40.71744,-73.98957
38317,Manhattan,Chelsea,40.74453,-73.99196
38318,Manhattan,Midtown,40.75714,-73.96748
38319,Manhattan,East Harlem,40.79844,-73.94048
38320,Brooklyn,South Slope,40.66181,-73.98218
38321,Brooklyn,Clinton Hill,40.68325,-73.96487
38322,Manhattan,Morningside Heights,40.80402,-73.96345
38323,Queens,Glendale,40.6953,-73.898
38324,Manhattan,Upper East Side,40.76804,-73.95951
38325,Manhattan,Harlem,40.82022,-73.95309
38326,Brooklyn,Bushwick,40.70887,-73.92154
38327,Brooklyn,Bay Ridge,40.63921,-74.02474
38328,Manhattan,Tribeca,40.71532,-74.00645
38329,Queens,Rego Park,40.72664,-73.85884
38330,Staten Island,St. George,40.64682,-74.08575
38331,Manhattan,Tribeca,40.71941,-74.00856
38332,Manhattan,East Village,40.72573,-73.98841
38333,Brooklyn,Bushwick,40.69498,-73.90698
38334,Brooklyn,Williamsburg,40.71853,-73.96415
38335,Manhattan,Chelsea,40.73851,-73.99213
38336,Manhattan,Upper East Side,40.76917,-73.95367
38337,Queens,Astoria,40.76635,-73.9205
38338,Brooklyn,Gravesend,40.60626,-73.9754
38339,Manhattan,Financial District,40.70542,-74.00678
38340,Manhattan,Hell's Kitchen,40.76826,-73.98719
38341,Brooklyn,Williamsburg,40.71225,-73.94961
38342,Manhattan,Harlem,40.8077,-73.94953
38343,Manhattan,Hell's Kitchen,40.75523,-73.99827
38344,Manhattan,Hell's Kitchen,40.75506,-73.99803
38345,Brooklyn,South Slope,40.66493,-73.98136
38346,Queens,Jackson Heights,40.75074,-73.89339
38347,Queens,Elmhurst,40.73925,-73.87745
38348,Queens,Elmhurst,40.73885,-73.87553
38349,Manhattan,West Village,40.73331,-74.00502
38350,Manhattan,Midtown,40.74749,-73.9869
38351,Manhattan,Midtown,40.74741,-73.98732
38352,Queens,Elmhurst,40.73477,-73.87858
38353,Manhattan,East Village,40.72566,-73.985
38354,Manhattan,East Village,40.72853,-73.98762
38355,Bronx,Allerton,40.86757,-73.8649
38356,Manhattan,Midtown,40.74779,-73.98859
38357,Bronx,City Island,40.85056,-73.78829
38358,Manhattan,Upper East Side,40.76734,-73.95233
38359,Manhattan,East Harlem,40.78535,-73.94268
38360,Manhattan,Midtown,40.74903,-73.98528
38361,Manhattan,Midtown,40.75339,-73.96765
38362,Manhattan,Chelsea,40.74875,-73.99697
38363,Queens,Forest Hills,40.73622,-73.8466
38364,Manhattan,Upper East Side,40.77112,-73.95652
38365,Brooklyn,Bedford-Stuyvesant,40.68811,-73.95627
38366,Manhattan,Harlem,40.82669,-73.93832
38367,Brooklyn,Bedford-Stuyvesant,40.68795,-73.95614
38368,Brooklyn,Bedford-Stuyvesant,40.68976,-73.95639
38369,Manhattan,Midtown,40.75421,-73.96834
38370,Brooklyn,Flatbush,40.64627,-73.95396
38371,Manhattan,Hell's Kitchen,40.75811,-73.99527
38372,Brooklyn,Flatbush,40.65333,-73.96552
38373,Queens,Maspeth,40.7385,-73.9065
38374,Manhattan,Lower East Side,40.71246,-73.99069
38375,Brooklyn,Williamsburg,40.712,-73.95397
38376,Manhattan,Greenwich Village,40.73138,-73.99976
38377,Queens,Howard Beach,40.66682,-73.85161
38378,Manhattan,Harlem,40.83001,-73.94925
38379,Brooklyn,Bushwick,40.69344,-73.92245
38380,Manhattan,Harlem,40.82206,-73.95573
38381,Brooklyn,East Flatbush,40.65236,-73.94965
38382,Brooklyn,Sunset Park,40.6475,-74.00786
38383,Brooklyn,Bedford-Stuyvesant,40.68176,-73.91435
38384,Brooklyn,Bedford-Stuyvesant,40.68197,-73.91235
38385,Brooklyn,Bedford-Stuyvesant,40.6818,-73.9139
38386,Brooklyn,Bedford-Stuyvesant,40.68105,-73.91256
38387,Brooklyn,Bedford-Stuyvesant,40.68052,-73.91216
38388,Brooklyn,Bedford-Stuyvesant,40.68249,-73.91276
38389,Brooklyn,Bushwick,40.69347,-73.92448
38390,Brooklyn,Bedford-Stuyvesant,40.6932,-73.94897
38391,Manhattan,Midtown,40.75248,-73.97017
38392,Brooklyn,Prospect-Lefferts Gardens,40.66166,-73.94084
38393,Manhattan,Hell's Kitchen,40.75844,-73.98965
38394,Brooklyn,Prospect-Lefferts Gardens,40.66225,-73.94126
38395,Brooklyn,Crown Heights,40.67728,-73.94536
38396,Brooklyn,Greenpoint,40.7247,-73.95378
38397,Brooklyn,Bushwick,40.70115,-73.91106
38398,Brooklyn,Prospect-Lefferts Gardens,40.66199,-73.94135
38399,Brooklyn,Prospect-Lefferts Gardens,40.66191,-73.94137
38400,Manhattan,Upper East Side,40.76732,-73.95179
38401,Manhattan,Upper West Side,40.77642,-73.97987
38402,Brooklyn,Bushwick,40.70897,-73.92198
38403,Staten Island,Rosebank,40.61438,-74.0664
38404,Manhattan,Upper East Side,40.78139,-73.94678
38405,Manhattan,Harlem,40.82582,-73.94276
38406,Manhattan,Roosevelt Island,40.76127,-73.95034
38407,Brooklyn,Kensington,40.64249,-73.97559
38408,Brooklyn,Downtown Brooklyn,40.69051,-73.98398
38409,Manhattan,Lower East Side,40.72097,-73.99274
38410,Bronx,Westchester Square,40.84378,-73.84469
38411,Brooklyn,Williamsburg,40.71146,-73.95632
38412,Brooklyn,Crown Heights,40.67339,-73.91415
38413,Brooklyn,Greenpoint,40.7319,-73.95739
38414,Queens,Jackson Heights,40.75149,-73.87872
38415,Manhattan,Flatiron District,40.73949,-73.98552
38416,Brooklyn,Greenpoint,40.72457,-73.95435
38417,Brooklyn,Park Slope,40.67947,-73.97806
38418,Brooklyn,Williamsburg,40.71174,-73.94767
38419,Queens,Howard Beach,40.66146,-73.85638
38420,Queens,East Elmhurst,40.76689,-73.87661
38421,Queens,Flushing,40.73888,-73.8206
38422,Brooklyn,Crown Heights,40.67672,-73.95839
38423,Brooklyn,Bushwick,40.70508,-73.92419
38424,Manhattan,Upper West Side,40.77883,-73.9825
38425,Brooklyn,Bedford-Stuyvesant,40.67797,-73.90924
38426,Brooklyn,East New York,40.66522,-73.88686
38427,Brooklyn,East New York,40.66547,-73.8891
38428,Manhattan,Chelsea,40.74277,-74.00204
38429,Brooklyn,Crown Heights,40.67549,-73.94392
38430,Brooklyn,Prospect-Lefferts Gardens,40.66383,-73.94907
38431,Queens,Sunnyside,40.7393,-73.9256
38432,Brooklyn,Bedford-Stuyvesant,40.68245,-73.95223
38433,Queens,Astoria,40.76789,-73.93512
38434,Manhattan,Greenwich Village,40.72866,-74.0013
38435,Brooklyn,Bushwick,40.69576,-73.93254
38436,Queens,Long Island City,40.75926,-73.94006
38437,Manhattan,Lower East Side,40.72129,-73.99271
38438,Manhattan,East Harlem,40.79853,-73.93327
38439,Manhattan,Inwood,40.86171,-73.92945
38440,Manhattan,East Village,40.72809,-73.98028
38441,Brooklyn,Bushwick,40.70268,-73.93185
38442,Brooklyn,East Flatbush,40.63685,-73.93094
38443,Manhattan,Chelsea,40.74941,-73.99589
38444,Manhattan,East Harlem,40.80855,-73.93841
38445,Brooklyn,Sheepshead Bay,40.58889,-73.94797
38446,Brooklyn,Bay Ridge,40.63574,-74.03102
38447,Manhattan,Washington Heights,40.83956,-73.94102
38448,Manhattan,Inwood,40.86184,-73.92757
38449,Brooklyn,Bedford-Stuyvesant,40.68824,-73.95047
38450,Brooklyn,East Flatbush,40.65265,-73.91233
38451,Brooklyn,Carroll Gardens,40.67992,-73.99282
38452,Manhattan,Hell's Kitchen,40.76052,-73.99241
38453,Brooklyn,Bedford-Stuyvesant,40.69657,-73.93536
38454,Manhattan,Kips Bay,40.7425,-73.97704
38455,Manhattan,Upper East Side,40.77754,-73.95114
38456,Manhattan,Inwood,40.86328,-73.92184
38457,Manhattan,Upper West Side,40.77497,-73.98788
38458,Queens,Ridgewood,40.70247,-73.90474
38459,Brooklyn,Bedford-Stuyvesant,40.68243,-73.95697
38460,Manhattan,Washington Heights,40.85079,-73.94108
38461,Manhattan,Washington Heights,40.83324,-73.94072
38462,Manhattan,Harlem,40.82521,-73.94037
38463,Manhattan,Harlem,40.81486,-73.93941
38464,Manhattan,West Village,40.73807,-74.00468
38465,Manhattan,Harlem,40.81051,-73.94014
38466,Manhattan,Upper East Side,40.77262,-73.9501
38467,Manhattan,East Village,40.72861,-73.97734
38468,Staten Island,New Springville,40.58952,-74.15587
38469,Brooklyn,Greenpoint,40.72447,-73.94458
38470,Brooklyn,Clinton Hill,40.69319,-73.96093
38471,Brooklyn,Williamsburg,40.70916,-73.96252
38472,Brooklyn,Cypress Hills,40.67727,-73.90663
38473,Brooklyn,Cypress Hills,40.67627,-73.90795
38474,Manhattan,Upper West Side,40.79009,-73.97544
38475,Manhattan,Upper West Side,40.79855,-73.9717
38476,Brooklyn,Crown Heights,40.67612,-73.90813
38477,Brooklyn,Williamsburg,40.71069,-73.94106
38478,Manhattan,East Village,40.73237,-73.98495
38479,Brooklyn,Bushwick,40.6985,-73.93578
38480,Queens,Ridgewood,40.70268,-73.90824
38481,Manhattan,Chinatown,40.717,-73.99717
38482,Manhattan,Chelsea,40.73785,-73.99214
38483,Manhattan,Harlem,40.80446,-73.95567
38484,Brooklyn,Bushwick,40.69118,-73.9083
38485,Brooklyn,Williamsburg,40.7198,-73.95813
38486,Brooklyn,Midwood,40.62375,-73.96286
38487,Brooklyn,Crown Heights,40.6772,-73.94442
38488,Manhattan,Harlem,40.79939,-73.95218
38489,Brooklyn,Clinton Hill,40.6848,-73.96614
38490,Manhattan,Tribeca,40.71478,-74.01161
38491,Queens,Woodside,40.74458,-73.90752
38492,Manhattan,East Village,40.72445,-73.98922
38493,Manhattan,Upper West Side,40.80177,-73.9693
38494,Manhattan,Morningside Heights,40.80385,-73.96305
38495,Manhattan,Harlem,40.82251,-73.9512
38496,Queens,Flushing,40.73872,-73.82863
38497,Manhattan,East Harlem,40.78748,-73.94779
38498,Brooklyn,Bedford-Stuyvesant,40.68677,-73.95522
38499,Brooklyn,Williamsburg,40.70209,-73.94223
38500,Manhattan,Harlem,40.81403,-73.94957
38501,Manhattan,Hell's Kitchen,40.75907,-73.99558
38502,Manhattan,Washington Heights,40.84556,-73.94025
38503,Manhattan,Harlem,40.81875,-73.93691
38504,Queens,Ditmars Steinway,40.77556,-73.90866
38505,Manhattan,Hell's Kitchen,40.76189,-73.99955
38506,Manhattan,Hell's Kitchen,40.76211,-73.99791
38507,Brooklyn,Crown Heights,40.66661,-73.95301
38508,Brooklyn,Williamsburg,40.71679,-73.95644
38509,Manhattan,Hell's Kitchen,40.76093,-73.99924
38510,Manhattan,Hell's Kitchen,40.76214,-73.99899
38511,Manhattan,Hell's Kitchen,40.76171,-73.99793
38512,Brooklyn,Midwood,40.6188,-73.95417
38513,Brooklyn,Bushwick,40.69097,-73.92166
38514,Bronx,Williamsbridge,40.87821,-73.86354
38515,Manhattan,Hell's Kitchen,40.76086,-73.99964
38516,Brooklyn,Prospect Heights,40.6753,-73.96768
38517,Brooklyn,Greenpoint,40.73468,-73.95418
38518,Brooklyn,Fort Greene,40.69091,-73.97202
38519,Manhattan,Hell's Kitchen,40.76136,-73.99205
38520,Manhattan,Upper East Side,40.77655,-73.94787
38521,Brooklyn,Sunset Park,40.64456,-74.00839
38522,Brooklyn,Williamsburg,40.71217,-73.94396
38523,Manhattan,Midtown,40.74475,-73.98337
38524,Queens,Astoria,40.76194,-73.91255
38525,Brooklyn,Williamsburg,40.70855,-73.96782
38526,Queens,Ridgewood,40.70463,-73.91183
38527,Manhattan,Upper East Side,40.76935,-73.9534
38528,Manhattan,West Village,40.73751,-74.00231
38529,Manhattan,West Village,40.73598,-73.99903
38530,Manhattan,Hell's Kitchen,40.76168,-73.98969
38531,Brooklyn,Bushwick,40.69684,-73.92241
38532,Manhattan,East Harlem,40.79949,-73.93531
38533,Brooklyn,East Flatbush,40.65882,-73.92947
38534,Brooklyn,Williamsburg,40.70787,-73.94974
38535,Manhattan,Harlem,40.80453,-73.95015
38536,Manhattan,East Village,40.7233,-73.97882
38537,Brooklyn,Williamsburg,40.71293,-73.94283
38538,Queens,Little Neck,40.76212,-73.71928
38539,Bronx,Edenwald,40.88229,-73.84295
38540,Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95632
38541,Manhattan,Chelsea,40.73734,-73.99327
38542,Manhattan,Upper West Side,40.80401,-73.96635
38543,Manhattan,Harlem,40.80373,-73.95805
38544,Manhattan,Harlem,40.80384,-73.95754
38545,Brooklyn,Brooklyn Heights,40.69346,-73.99814
38546,Brooklyn,Bedford-Stuyvesant,40.67878,-73.94094
38547,Brooklyn,Williamsburg,40.72176,-73.95616
38548,Manhattan,Flatiron District,40.74154,-73.99283
38549,Queens,Long Island City,40.75853,-73.93227
38550,Manhattan,Harlem,40.82388,-73.95527
38551,Manhattan,East Village,40.72577,-73.98535
38552,Bronx,Williamsbridge,40.87684,-73.86389
38553,Manhattan,Nolita,40.72113,-73.99595
38554,Manhattan,Upper West Side,40.79181,-73.96747
38555,Queens,Ridgewood,40.69598,-73.89972
38556,Manhattan,Upper East Side,40.77538,-73.94857
38557,Manhattan,Hell's Kitchen,40.75993,-73.99089
38558,Brooklyn,South Slope,40.66557,-73.98044
38559,Queens,Ridgewood,40.70844,-73.90905
38560,Manhattan,Lower East Side,40.71826,-73.99338
38561,Brooklyn,South Slope,40.66533,-73.98212
38562,Brooklyn,Sunset Park,40.66388,-73.99475
38563,Manhattan,Greenwich Village,40.73004,-74.00128
38564,Manhattan,Financial District,40.70743,-74.00443
38565,Brooklyn,Bushwick,40.69504,-73.93061
38566,Manhattan,Upper East Side,40.77409,-73.9519
38567,Brooklyn,Williamsburg,40.72194,-73.95511
38568,Queens,Springfield Gardens,40.66272,-73.76849
38569,Bronx,Allerton,40.86698,-73.85178
38570,Manhattan,Kips Bay,40.73857,-73.97972
38571,Brooklyn,Bushwick,40.69657,-73.93274
38572,Manhattan,Harlem,40.80623,-73.95343
38573,Manhattan,Upper West Side,40.7886,-73.96862
38574,Manhattan,West Village,40.73034,-74.01022
38575,Brooklyn,Crown Heights,40.6716,-73.95847
38576,Brooklyn,Prospect-Lefferts Gardens,40.65603,-73.9516
38577,Brooklyn,Greenpoint,40.72268,-73.94349
38578,Manhattan,Upper West Side,40.79382,-73.96984
38579,Brooklyn,Prospect-Lefferts Gardens,40.66106,-73.96189
38580,Manhattan,Harlem,40.81443,-73.95688
38581,Brooklyn,Williamsburg,40.70946,-73.96567
38582,Brooklyn,Williamsburg,40.71038,-73.94779
38583,Manhattan,East Village,40.7219,-73.97819
38584,Queens,Elmhurst,40.72977,-73.87171
38585,Queens,East Elmhurst,40.76185,-73.87392
38586,Queens,Elmhurst,40.74439,-73.87988
38587,Manhattan,Upper East Side,40.78353,-73.94592
38588,Brooklyn,Bedford-Stuyvesant,40.69998,-73.94369
38589,Manhattan,Lower East Side,40.71147,-73.98714
38590,Manhattan,Lower East Side,40.71046,-73.98839
38591,Manhattan,Lower East Side,40.71025,-73.98703
38592,Manhattan,East Harlem,40.79422,-73.94383
38593,Manhattan,Lower East Side,40.70981,-73.98702
38594,Brooklyn,East Flatbush,40.65267,-73.94257
38595,Queens,Jackson Heights,40.74887,-73.87949
38596,Queens,Sunnyside,40.74907,-73.91185
38597,Queens,Woodside,40.74958,-73.90011
38598,Brooklyn,Park Slope,40.6828,-73.97738
38599,Brooklyn,Bedford-Stuyvesant,40.68696,-73.94382
38600,Brooklyn,Williamsburg,40.71326,-73.93766
38601,Brooklyn,Williamsburg,40.70996,-73.96495
38602,Brooklyn,Brooklyn Heights,40.69458,-73.99771
38603,Manhattan,Gramercy,40.73212,-73.98247
38604,Brooklyn,Williamsburg,40.7076,-73.94718
38605,Manhattan,Chelsea,40.73878,-73.99604
38606,Brooklyn,Williamsburg,40.70955,-73.96311
38607,Manhattan,Upper West Side,40.78687,-73.97189
38608,Manhattan,Upper West Side,40.78384,-73.97696
38609,Manhattan,Theater District,40.76135,-73.98668
38610,Brooklyn,Downtown Brooklyn,40.69839,-73.98758
38611,Brooklyn,Greenpoint,40.73291,-73.95282
38612,Manhattan,Upper West Side,40.77396,-73.98925
38613,Queens,Jackson Heights,40.75275,-73.88186
38614,Brooklyn,Williamsburg,40.72205,-73.956
38615,Manhattan,East Village,40.73011,-73.98405
38616,Brooklyn,Greenpoint,40.7318,-73.95307
38617,Brooklyn,Williamsburg,40.7112,-73.96566
38618,Queens,Rego Park,40.72994,-73.86987
38619,Brooklyn,Prospect Heights,40.6779,-73.96393
38620,Manhattan,Hell's Kitchen,40.76593,-73.99186
38621,Manhattan,Washington Heights,40.8471,-73.93996
38622,Manhattan,Lower East Side,40.71813,-73.98633
38623,Brooklyn,Bedford-Stuyvesant,40.68371,-73.95096
38624,Brooklyn,Williamsburg,40.71115,-73.95825
38625,Brooklyn,Williamsburg,40.7092,-73.9631
38626,Brooklyn,Kensington,40.6377,-73.97062
38627,Brooklyn,Crown Heights,40.66456,-73.95216
38628,Brooklyn,Bedford-Stuyvesant,40.68551,-73.9324
38629,Queens,Far Rockaway,40.59349,-73.76377
38630,Manhattan,East Village,40.72269,-73.98306
38631,Queens,Flushing,40.74625,-73.83433
38632,Manhattan,Harlem,40.82932,-73.94696
38633,Manhattan,Chinatown,40.71446,-73.99112
38634,Brooklyn,Bedford-Stuyvesant,40.68632,-73.93251
38635,Brooklyn,Sheepshead Bay,40.5981,-73.9584
38636,Brooklyn,Bedford-Stuyvesant,40.68553,-73.93215
38637,Brooklyn,Greenpoint,40.72471,-73.939
38638,Brooklyn,Bedford-Stuyvesant,40.68595,-73.93109
38639,Brooklyn,Bedford-Stuyvesant,40.68555,-73.93107
38640,Manhattan,Greenwich Village,40.73094,-73.999
38641,Queens,Astoria,40.76605,-73.92425
38642,Manhattan,Harlem,40.81916,-73.95312
38643,Brooklyn,Bedford-Stuyvesant,40.68768,-73.93076
38644,Brooklyn,Carroll Gardens,40.68241,-73.99157
38645,Queens,Long Island City,40.7351,-73.92526
38646,Brooklyn,Bushwick,40.69231,-73.92567
38647,Brooklyn,Bedford-Stuyvesant,40.69518,-73.94676
38648,Manhattan,West Village,40.72976,-74.00387
38649,Manhattan,Tribeca,40.71663,-74.00546
38650,Manhattan,Upper West Side,40.77833,-73.98469
38651,Manhattan,Theater District,40.76017,-73.98509
38652,Manhattan,Upper East Side,40.76368,-73.95993
38653,Manhattan,Tribeca,40.71284,-74.00844
38654,Manhattan,Tribeca,40.71684,-74.00544
38655,Manhattan,West Village,40.7287,-74.00327
38656,Manhattan,Upper West Side,40.77804,-73.98409
38657,Manhattan,Financial District,40.70492,-74.00678
38658,Manhattan,Chelsea,40.74143,-73.99469
38659,Manhattan,Chelsea,40.73846,-73.99769
38660,Manhattan,Hell's Kitchen,40.76258,-73.98768
38661,Manhattan,Financial District,40.70617,-74.00842
38662,Manhattan,Upper West Side,40.77722,-73.98262
38663,Manhattan,Kips Bay,40.74499,-73.97937
38664,Manhattan,Theater District,40.76143,-73.98533
38665,Manhattan,Midtown,40.75231,-73.98924
38666,Manhattan,Tribeca,40.71479,-74.00671
